STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160201,-9999,35,24,27
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160202,-9999,31,20,20
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160203,-9999,23,-4,4
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160204,-9999,27,4,9
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160205,-9999,32,9,12
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160206,-9999,37,9,28
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160207,-9999,50,25,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160208,-9999,31,13,14
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160209,-9999,44,14,25
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160210,-9999,55,25,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160211,-9999,68,30,38
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160212,-9999,65,29,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160213,-9999,52,28,28
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160214,-9999,59,28,47
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160215,-9999,51,26,34
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160216,-9999,60,28,29
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160217,-9999,60,27,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160218,-9999,64,29,39
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160219,-9999,73,39,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160220,-9999,66,27,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160221,-9999,64,25,26
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160222,-9999,46,23,26
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160223,-9999,51,26,29
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160224,-9999,43,21,24
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160225,-9999,52,16,22
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160226,-9999,50,22,28
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160227,-9999,62,26,53
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160228,-9999,72,33,46
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160229,-9999,62,30,31
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160301,-9999,65,25,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160302,-9999,57,30,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160303,-9999,62,26,33
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160304,-9999,64,31,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160305,-9999,59,27,36
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160306,-9999,64,30,54
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160307,-9999,70,29,36
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160308,-9999,54,25,31
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160309,-9999,51,24,32
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160310,-9999,59,26,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160311,-9999,67,29,53
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160312,-9999,73,34,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160313,-9999,66,33,49
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160314,-9999,64,35,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160315,-9999,65,31,33
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160316,-9999,49,28,31
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160317,-9999,50,25,26
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160318,-9999,35,21,26
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160319,-9999,32,18,27
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160320,-9999,37,18,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160321,-9999,60,30,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160322,-9999,71,36,41
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160323,-9999,72,-9999,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160324,-9999,30,18,21
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160325,-9999,33,21,26
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160326,-9999,46,22,25
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160327,-9999,36,21,25
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160328,-9999,54,25,27
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160329,-9999,67,27,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160330,-9999,60,32,33
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160331,-9999,48,29,32
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160401,-9999,44,23,26
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160402,-9999,52,26,49
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160403,-9999,65,32,48
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160404,-9999,70,37,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160405,-9999,74,42,46
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160406,-9999,69,32,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160407,-9999,74,33,42
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160408,-9999,67,32,39
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160409,-9999,66,37,46
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160410,-9999,74,40,58
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160411,-9999,69,38,41
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160412,-9999,58,34,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160413,-9999,73,38,42
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160414,-9999,73,40,49
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160415,-9999,78,41,43
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160416,-9999,54,32,32
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160417,-9999,33,31,32
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160418,-9999,37,32,33
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160419,-9999,44,31,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160420,-9999,50,34,38
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160421,-9999,58,33,42
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160422,-9999,65,35,46
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160423,-9999,80,46,52
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160424,-9999,79,42,56
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160425,-9999,69,40,48
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160426,-9999,74,40,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160427,-9999,50,29,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160428,-9999,54,36,36
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160429,-9999,40,33,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160430,-9999,35,32,34
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160501,-9999,38,33,34
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160502,-9999,43,25,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160503,-9999,60,35,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160504,-9999,68,37,48
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160505,-9999,75,40,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160506,-9999,83,48,52
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160507,-9999,81,52,52
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160508,-9999,53,32,46
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160509,-9999,65,40,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160510,-9999,68,44,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160511,-9999,68,37,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160512,-9999,63,35,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160513,-9999,74,44,55
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160514,-9999,73,41,42
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160515,-9999,54,41,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160516,-9999,58,44,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160517,-9999,45,39,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160518,-9999,49,37,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160519,-9999,68,39,50
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160520,-9999,76,45,73
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160521,-9999,81,50,57
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160522,-9999,87,50,61
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160523,-9999,76,43,50
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160524,-9999,76,40,50
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160525,-9999,75,42,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160526,-9999,73,45,54
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160527,-9999,66,47,50
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160528,-9999,58,39,55
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160529,-9999,74,42,67
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160530,-9999,80,44,57
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160531,-9999,84,48,48
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160601,-9999,68,48,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160602,-9999,75,49,54
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160603,-9999,84,54,61
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160604,-9999,80,54,60
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160605,-9999,80,49,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160606,-9999,86,53,60
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160607,-9999,86,52,57
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160608,-9999,80,53,60
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160609,-9999,87,53,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160610,-9999,91,55,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160611,-9999,96,55,69
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160612,-9999,96,59,71
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160613,-9999,88,57,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160614,-9999,88,50,56
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160615,-9999,84,54,59
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160616,-9999,91,51,61
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160617,-9999,95,55,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160618,-9999,88,59,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160619,-9999,95,64,84
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160620,-9999,100,60,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160621,-9999,77,58,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160622,-9999,103,60,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160623,-9999,84,57,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160624,-9999,92,57,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160625,-9999,95,64,69
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160626,-9999,83,54,77
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160627,-9999,94,56,67
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160628,-9999,94,59,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160629,-9999,96,55,62
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160630,-9999,91,59,61
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160701,-9999,81,61,62
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160702,-9999,79,62,65
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160703,-9999,80,57,73
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160704,-9999,90,55,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160705,-9999,95,57,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160706,-9999,94,55,60
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160707,-9999,96,54,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160708,-9999,89,59,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160709,-9999,94,53,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160710,-9999,99,60,95
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160711,-9999,103,61,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160712,-9999,89,53,67
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160713,-9999,92,54,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160714,-9999,91,55,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160715,-9999,86,56,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160716,-9999,87,57,59
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160717,-9999,96,58,78
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160718,-9999,93,61,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160719,-9999,96,62,65
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160720,-9999,93,62,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160721,-9999,96,62,71
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160722,-9999,97,65,74
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160723,-9999,97,61,71
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160724,-9999,101,60,79
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160725,-9999,97,57,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160726,-9999,93,60,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160727,-9999,92,56,65
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160728,-9999,91,59,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160729,-9999,84,63,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160730,-9999,88,60,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160731,-9999,93,59,92
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160801,-9999,93,58,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160802,-9999,96,59,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160803,-9999,96,60,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160804,-9999,97,65,65
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160805,-9999,75,62,65
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160806,-9999,78,62,72
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160807,-9999,80,58,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160808,-9999,92,63,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160809,-9999,93,55,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160810,-9999,98,57,66
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160811,-9999,95,58,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160812,-9999,89,53,57
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160813,-9999,82,53,73
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160814,-9999,88,58,72
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160815,-9999,90,54,60
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160816,-9999,93,53,58
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160817,-9999,91,53,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160818,-9999,90,56,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160819,-9999,90,57,58
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160820,-9999,79,50,60
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160821,-9999,76,48,72
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160822,-9999,90,53,56
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160823,-9999,92,55,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160824,-9999,92,55,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160825,-9999,68,45,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160826,-9999,71,50,53
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160827,-9999,79,48,74
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160828,-9999,86,56,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160829,-9999,89,63,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160830,-9999,86,53,57
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160831,-9999,83,53,56
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160901,-9999,80,54,57
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160902,-9999,88,57,61
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160903,-9999,84,53,54
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160904,-9999,89,51,75
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160905,-9999,88,50,54
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160906,-9999,93,54,60
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160907,-9999,79,56,58
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160908,-9999,86,49,52
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160909,-9999,90,48,56
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160910,-9999,74,39,52
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160911,-9999,85,47,74
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160912,-9999,92,55,55
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160913,-9999,73,50,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160914,-9999,65,45,47
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160915,-9999,81,46,48
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160916,-9999,75,41,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160917,-9999,73,44,47
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160918,-9999,79,47,68
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160919,-9999,90,51,52
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160920,-9999,91,52,55
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160921,-9999,90,55,72
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160922,-9999,85,51,56
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160923,-9999,73,50,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160924,-9999,89,40,57
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160925,-9999,72,44,53
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160926,-9999,68,38,38
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160927,-9999,77,38,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160928,-9999,83,43,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160929,-9999,82,44,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20160930,-9999,83,45,55
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161001,-9999,76,46,47
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161002,-9999,81,46,64
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161003,-9999,81,50,50
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161004,-9999,81,49,54
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161005,-9999,67,34,38
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161006,-9999,67,38,43
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161007,-9999,54,30,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161008,-9999,67,30,46
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161009,-9999,75,36,42
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161010,-9999,74,40,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161011,-9999,81,44,59
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161012,-9999,77,35,36
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161013,-9999,46,36,39
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161014,-9999,79,39,48
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161015,-9999,81,48,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161016,-9999,84,40,76
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161017,-9999,85,37,38
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161018,-9999,78,34,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161019,-9999,66,35,39
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161020,-9999,62,27,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161021,-9999,62,28,32
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161022,-9999,79,32,61
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161023,-9999,83,35,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161024,-9999,73,36,38
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161025,-9999,79,38,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161026,-9999,73,38,38
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161027,-9999,75,37,41
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161028,-9999,84,41,56
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161029,-9999,83,45,59
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161030,-9999,77,44,50
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161031,-9999,72,42,43
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161101,-9999,81,43,49
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161102,-9999,67,41,45
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161103,-9999,62,31,31
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161104,-9999,69,31,31
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161105,-9999,73,31,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161106,-9999,68,35,39
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161107,-9999,68,34,44
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161108,-9999,65,28,39
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161109,-9999,65,29,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161110,-9999,73,31,43
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161111,-9999,70,30,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161112,-9999,61,28,36
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161113,-9999,69,36,47
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161114,-9999,67,33,42
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161115,-9999,74,42,51
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161116,-9999,78,45,63
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161117,-9999,81,34,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161118,-9999,37,12,17
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161119,-9999,34,16,30
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161120,-9999,43,27,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161121,-9999,70,35,39
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161122,-9999,65,36,36
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161123,-9999,45,22,29
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161124,-9999,49,27,43
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161125,-9999,50,17,42
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161126,-9999,63,26,50
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161127,-9999,61,26,41
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161128,-9999,50,28,33
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161129,-9999,47,17,28
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161130,-9999,41,12,19
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161201,-9999,41,15,24
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161202,-9999,42,19,24
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161203,-9999,33,14,28
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161204,-9999,39,15,35
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161205,-9999,56,25,32
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161206,-9999,56,9,12
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161207,-9999,32,8,9
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161208,-9999,12,-11,-3
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161209,-9999,16,-3,11
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161210,-9999,50,11,25
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161211,-9999,51,25,33
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161212,-9999,39,16,23
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161213,-9999,44,21,24
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161214,-9999,49,12,13
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161215,-9999,27,13,19
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161216,-9999,59,19,21
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161217,-9999,30,-2,0
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161218,-9999,2,-24,-5
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161219,-9999,13,-10,8
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161220,-9999,48,8,48
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161221,-9999,54,35,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161222,-9999,40,22,25
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161223,-9999,37,22,27
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161224,-9999,48,21,34
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161225,-9999,50,25,37
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161226,-9999,41,11,24
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161227,-9999,44,15,28
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161228,-9999,52,28,40
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161229,-9999,47,18,29
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161230,-9999,52,21,52
GHCND:USC00050950,BRIGHTON 3 SE CO US,20161231,-9999,65,19,26
GHCND:USC00050950,BRIGHTON 3 SE CO US,20170103,-9999,37,13,16
GHCND:USC00050950,BRIGHTON 3 SE CO US,20170104,-9999,31,9,10
GHCND:USC00050950,BRIGHTON 3 SE CO US,20170106,-9999,12,-20,-11
GHCND:USC00050950,BRIGHTON 3 SE CO US,20170107,-9999,25,-11,12
GHCND:USC00050950,BRIGHTON 3 SE CO US,20170108,-9999,28,3,28
